order_id,Delivery_Time,Delivery_Status
CA-2014-102988,4.0,Acceptable (4-5 days)
CA-2014-102988,4.0,Acceptable (4-5 days)
CA-2014-103702,0.0,Same/Next Day
CA-2017-113418,2.0,On Time (<=3 days)
CA-2015-144386,6.0,Delayed (6-7 days)
CA-2015-165057,0.0,Same/Next Day
CA-2015-165057,0.0,Same/Next Day
CA-2017-154732,2.0,On Time (<=3 days)
CA-2016-139234,4.0,Acceptable (4-5 days)
CA-2016-139234,4.0,Acceptable (4-5 days)
US-2015-142020,4.0,Acceptable (4-5 days)
US-2015-142020,4.0,Acceptable (4-5 days)
CA-2014-165379,0.0,Same/Next Day
CA-2014-165379,0.0,Same/Next Day
CA-2015-161718,6.0,Delayed (6-7 days)
CA-2015-161718,6.0,Delayed (6-7 days)
CA-2015-161718,6.0,Delayed (6-7 days)
CA-2015-161718,6.0,Delayed (6-7 days)
CA-2016-100671,3.0,On Time (<=3 days)
CA-2015-130659,5.0,Acceptable (4-5 days)
CA-2015-130659,5.0,Acceptable (4-5 days)
CA-2015-130659,5.0,Acceptable (4-5 days)
CA-2017-148404,4.0,Acceptable (4-5 days)
CA-2017-148404,4.0,Acceptable (4-5 days)
CA-2017-148404,4.0,Acceptable (4-5 days)
CA-2017-148404,4.0,Acceptable (4-5 days)
CA-2017-148404,4.0,Acceptable (4-5 days)
CA-2014-166471,0.0,Same/Next Day
CA-2014-166471,0.0,Same/Next Day
US-2017-131583,0.0,Same/Next Day
US-2017-148362,7.0,Delayed (6-7 days)
US-2017-148362,7.0,Delayed (6-7 days)
US-2017-148362,7.0,Delayed (6-7 days)
CA-2015-129700,1.0,Same/Next Day
CA-2016-116540,0.0,Same/Next Day
CA-2016-116540,0.0,Same/Next Day
US-2017-111024,3.0,On Time (<=3 days)
US-2017-111024,3.0,On Time (<=3 days)
US-2017-111024,3.0,On Time (<=3 days)
CA-2017-148264,1.0,Same/Next Day
CA-2017-148264,1.0,Same/Next Day
CA-2017-148264,1.0,Same/Next Day
CA-2017-131212,4.0,Acceptable (4-5 days)
CA-2017-131212,4.0,Acceptable (4-5 days)
CA-2014-158337,0.0,Same/Next Day
CA-2015-131779,0.0,Same/Next Day
CA-2016-158869,1.0,Same/Next Day
CA-2017-102554,0.0,Same/Next Day
CA-2015-153325,1.0,Same/Next Day
CA-2015-153626,0.0,Same/Next Day
CA-2017-114258,5.0,Acceptable (4-5 days)
CA-2017-128699,2.0,On Time (<=3 days)
US-2015-147242,0.0,Same/Next Day
US-2015-147242,0.0,Same/Next Day
US-2015-147242,0.0,Same/Next Day
CA-2015-100888,4.0,Acceptable (4-5 days)
US-2016-150035,4.0,Acceptable (4-5 days)
CA-2017-122644,0.0,Same/Next Day
CA-2017-122644,0.0,Same/Next Day
CA-2017-111815,7.0,Delayed (6-7 days)
CA-2017-111815,7.0,Delayed (6-7 days)
CA-2014-124023,3.0,On Time (<=3 days)
CA-2017-120705,6.0,Delayed (6-7 days)
CA-2015-157322,4.0,Acceptable (4-5 days)
CA-2015-157322,4.0,Acceptable (4-5 days)
CA-2015-157322,4.0,Acceptable (4-5 days)
CA-2015-157322,4.0,Acceptable (4-5 days)
CA-2015-157322,4.0,Acceptable (4-5 days)
CA-2017-125115,0.0,Same/Next Day
CA-2017-125115,0.0,Same/Next Day
CA-2017-140326,2.0,On Time (<=3 days)
CA-2017-140326,2.0,On Time (<=3 days)
CA-2017-140326,2.0,On Time (<=3 days)
US-2016-113649,3.0,On Time (<=3 days)
US-2016-113649,3.0,On Time (<=3 days)
US-2016-113649,3.0,On Time (<=3 days)
CA-2015-168767,0.0,Same/Next Day
CA-2016-137673,5.0,Acceptable (4-5 days)
CA-2014-158771,0.0,Same/Next Day
CA-2014-158771,0.0,Same/Next Day
CA-2014-158771,0.0,Same/Next Day
CA-2014-158771,0.0,Same/Next Day
CA-2017-118542,4.0,Acceptable (4-5 days)
CA-2017-118542,4.0,Acceptable (4-5 days)
CA-2017-152737,5.0,Acceptable (4-5 days)
CA-2017-152737,5.0,Acceptable (4-5 days)
CA-2017-109757,5.0,Acceptable (4-5 days)
CA-2017-109757,5.0,Acceptable (4-5 days)
CA-2017-109757,5.0,Acceptable (4-5 days)
CA-2017-109757,5.0,Acceptable (4-5 days)
CA-2016-130029,3.0,On Time (<=3 days)
CA-2016-130029,3.0,On Time (<=3 days)
CA-2017-168109,0.0,Same/Next Day
CA-2017-168109,0.0,Same/Next Day
CA-2017-168109,0.0,Same/Next Day
CA-2017-168109,0.0,Same/Next Day
CA-2017-117023,5.0,Acceptable (4-5 days)
CA-2017-117023,5.0,Acceptable (4-5 days)
CA-2016-103163,4.0,Acceptable (4-5 days)
CA-2016-103163,4.0,Acceptable (4-5 days)
CA-2017-117807,6.0,Delayed (6-7 days)
CA-2017-161823,5.0,Acceptable (4-5 days)
CA-2016-108434,2.0,On Time (<=3 days)
CA-2016-164154,0.0,Same/Next Day
CA-2016-164154,0.0,Same/Next Day
CA-2016-119683,0.0,Same/Next Day
CA-2015-110093,5.0,Acceptable (4-5 days)
CA-2015-110093,5.0,Acceptable (4-5 days)
CA-2016-154536,4.0,Acceptable (4-5 days)
CA-2017-141929,4.0,Acceptable (4-5 days)
CA-2017-141929,4.0,Acceptable (4-5 days)
CA-2017-141929,4.0,Acceptable (4-5 days)
CA-2014-169726,0.0,Same/Next Day
CA-2017-132178,5.0,Acceptable (4-5 days)
CA-2017-132178,5.0,Acceptable (4-5 days)
CA-2017-109960,2.0,On Time (<=3 days)
CA-2017-109960,2.0,On Time (<=3 days)
CA-2017-109960,2.0,On Time (<=3 days)
CA-2017-109960,2.0,On Time (<=3 days)
CA-2015-128083,0.0,Same/Next Day
CA-2015-128083,0.0,Same/Next Day
CA-2015-128083,0.0,Same/Next Day
US-2017-129777,6.0,Delayed (6-7 days)
US-2017-129777,6.0,Delayed (6-7 days)
CA-2016-104969,0.0,Same/Next Day
CA-2016-104969,0.0,Same/Next Day
CA-2017-154109,5.0,Acceptable (4-5 days)
CA-2017-154109,5.0,Acceptable (4-5 days)
CA-2015-156440,4.0,Acceptable (4-5 days)
CA-2015-132626,0.0,Same/Next Day
CA-2015-132626,0.0,Same/Next Day
CA-2015-132626,0.0,Same/Next Day
CA-2015-132626,0.0,Same/Next Day
CA-2015-132626,0.0,Same/Next Day
CA-2015-132626,0.0,Same/Next Day
CA-2015-132626,0.0,Same/Next Day
CA-2015-132626,0.0,Same/Next Day
CA-2015-132626,0.0,Same/Next Day
CA-2017-140760,3.0,On Time (<=3 days)
CA-2017-140760,3.0,On Time (<=3 days)
CA-2016-126543,0.0,Same/Next Day
CA-2014-135608,2.0,On Time (<=3 days)
CA-2014-135608,2.0,On Time (<=3 days)
CA-2017-127264,2.0,On Time (<=3 days)
CA-2016-165169,6.0,Delayed (6-7 days)
CA-2016-165169,6.0,Delayed (6-7 days)
CA-2016-165169,6.0,Delayed (6-7 days)
CA-2017-168193,5.0,Acceptable (4-5 days)
CA-2017-168193,5.0,Acceptable (4-5 days)
CA-2016-116799,3.0,On Time (<=3 days)
CA-2016-116799,3.0,On Time (<=3 days)
CA-2017-104577,0.0,Same/Next Day
CA-2015-103205,2.0,On Time (<=3 days)
US-2016-101196,0.0,Same/Next Day
CA-2014-115357,5.0,Acceptable (4-5 days)
US-2014-102715,0.0,Same/Next Day
US-2014-102715,0.0,Same/Next Day
US-2014-102715,0.0,Same/Next Day
US-2014-102715,0.0,Same/Next Day
CA-2015-107937,5.0,Acceptable (4-5 days)
CA-2015-135314,0.0,Same/Next Day
CA-2016-169971,5.0,Acceptable (4-5 days)
CA-2016-169971,5.0,Acceptable (4-5 days)
CA-2014-107139,6.0,Delayed (6-7 days)
CA-2017-147760,1.0,Same/Next Day
CA-2017-147760,1.0,Same/Next Day
CA-2015-113628,0.0,Same/Next Day
CA-2015-113628,0.0,Same/Next Day
CA-2015-113628,0.0,Same/Next Day
CA-2015-113628,0.0,Same/Next Day
CA-2015-113628,0.0,Same/Next Day
CA-2015-113628,0.0,Same/Next Day
CA-2017-147753,0.0,Same/Next Day
CA-2015-103961,4.0,Acceptable (4-5 days)
CA-2016-152471,0.0,Same/Next Day
CA-2016-152471,0.0,Same/Next Day
CA-2014-132801,5.0,Acceptable (4-5 days)
CA-2017-141733,4.0,Acceptable (4-5 days)
CA-2017-141733,4.0,Acceptable (4-5 days)
CA-2017-141733,4.0,Acceptable (4-5 days)
CA-2017-141733,4.0,Acceptable (4-5 days)
CA-2014-100363,0.0,Same/Next Day
CA-2014-100363,0.0,Same/Next Day
US-2014-109162,4.0,Acceptable (4-5 days)
CA-2015-142377,5.0,Acceptable (4-5 days)
US-2017-131849,4.0,Acceptable (4-5 days)
US-2017-131849,4.0,Acceptable (4-5 days)
CA-2014-135755,7.0,Delayed (6-7 days)
CA-2014-135755,7.0,Delayed (6-7 days)
CA-2016-136231,2.0,On Time (<=3 days)
CA-2016-136231,2.0,On Time (<=3 days)
CA-2016-136231,2.0,On Time (<=3 days)
CA-2016-136231,2.0,On Time (<=3 days)
CA-2014-151001,2.0,On Time (<=3 days)
CA-2014-151001,2.0,On Time (<=3 days)
CA-2014-152849,7.0,Delayed (6-7 days)
CA-2016-167759,5.0,Acceptable (4-5 days)
CA-2014-100895,4.0,Acceptable (4-5 days)
CA-2014-100895,4.0,Acceptable (4-5 days)
CA-2014-100895,4.0,Acceptable (4-5 days)
CA-2017-110212,4.0,Acceptable (4-5 days)
CA-2017-134285,5.0,Acceptable (4-5 days)
CA-2017-134285,5.0,Acceptable (4-5 days)
CA-2017-157980,2.0,On Time (<=3 days)
CA-2015-121097,5.0,Acceptable (4-5 days)
US-2015-119312,5.0,Acceptable (4-5 days)
CA-2015-167010,5.0,Acceptable (4-5 days)
CA-2015-167010,5.0,Acceptable (4-5 days)
CA-2015-167010,5.0,Acceptable (4-5 days)
CA-2015-167010,5.0,Acceptable (4-5 days)
CA-2015-167010,5.0,Acceptable (4-5 days)
CA-2015-167010,5.0,Acceptable (4-5 days)
CA-2015-167010,5.0,Acceptable (4-5 days)
CA-2015-167010,5.0,Acceptable (4-5 days)
CA-2017-126788,1.0,Same/Next Day
US-2015-148817,6.0,Delayed (6-7 days)
US-2015-148817,6.0,Delayed (6-7 days)
CA-2017-123001,6.0,Delayed (6-7 days)
CA-2017-123001,6.0,Delayed (6-7 days)
CA-2017-123001,6.0,Delayed (6-7 days)
US-2016-143448,0.0,Same/Next Day
US-2016-151862,7.0,Delayed (6-7 days)
CA-2014-133228,5.0,Acceptable (4-5 days)
CA-2014-133228,5.0,Acceptable (4-5 days)
CA-2014-164910,0.0,Same/Next Day
CA-2016-149902,5.0,Acceptable (4-5 days)
US-2015-163685,4.0,Acceptable (4-5 days)
US-2015-163685,4.0,Acceptable (4-5 days)
CA-2017-101308,5.0,Acceptable (4-5 days)
CA-2017-101308,5.0,Acceptable (4-5 days)
CA-2016-135265,2.0,On Time (<=3 days)
CA-2016-135265,2.0,On Time (<=3 days)
CA-2016-135265,2.0,On Time (<=3 days)
CA-2017-112333,0.0,Same/Next Day
CA-2017-112333,0.0,Same/Next Day
CA-2014-137589,5.0,Acceptable (4-5 days)
CA-2015-161998,4.0,Acceptable (4-5 days)
CA-2015-161998,4.0,Acceptable (4-5 days)
CA-2015-161998,4.0,Acceptable (4-5 days)
CA-2015-105627,4.0,Acceptable (4-5 days)
CA-2015-105627,4.0,Acceptable (4-5 days)
CA-2015-105627,4.0,Acceptable (4-5 days)
CA-2015-105627,4.0,Acceptable (4-5 days)
CA-2015-105627,4.0,Acceptable (4-5 days)
CA-2014-116834,0.0,Same/Next Day
CA-2014-116834,0.0,Same/Next Day
CA-2016-145730,5.0,Acceptable (4-5 days)
CA-2016-145730,5.0,Acceptable (4-5 days)
CA-2016-145730,5.0,Acceptable (4-5 days)
CA-2017-144463,4.0,Acceptable (4-5 days)
CA-2017-139311,0.0,Same/Next Day
CA-2017-139311,0.0,Same/Next Day
CA-2017-139311,0.0,Same/Next Day
CA-2017-139311,0.0,Same/Next Day
US-2016-108777,0.0,Same/Next Day
US-2016-108777,0.0,Same/Next Day
CA-2015-136378,5.0,Acceptable (4-5 days)
CA-2016-129196,6.0,Delayed (6-7 days)
US-2016-122182,0.0,Same/Next Day
CA-2014-102673,4.0,Acceptable (4-5 days)
CA-2014-102673,4.0,Acceptable (4-5 days)
CA-2014-102673,4.0,Acceptable (4-5 days)
CA-2014-102673,4.0,Acceptable (4-5 days)
CA-2015-156104,2.0,On Time (<=3 days)
CA-2017-163692,2.0,On Time (<=3 days)
CA-2016-111913,2.0,On Time (<=3 days)
CA-2016-111913,2.0,On Time (<=3 days)
CA-2016-111913,2.0,On Time (<=3 days)
CA-2016-161473,4.0,Acceptable (4-5 days)
CA-2016-161473,4.0,Acceptable (4-5 days)
CA-2016-161473,4.0,Acceptable (4-5 days)
CA-2015-105599,0.0,Same/Next Day
CA-2015-105599,0.0,Same/Next Day
CA-2015-116687,5.0,Acceptable (4-5 days)
CA-2015-116687,5.0,Acceptable (4-5 days)
CA-2017-117394,6.0,Delayed (6-7 days)
CA-2017-133823,1.0,Same/Next Day
CA-2017-133823,1.0,Same/Next Day
CA-2017-133823,1.0,Same/Next Day
CA-2014-127523,0.0,Same/Next Day
CA-2017-156769,3.0,On Time (<=3 days)
CA-2015-111703,7.0,Delayed (6-7 days)
CA-2015-111703,7.0,Delayed (6-7 days)
CA-2017-105914,6.0,Delayed (6-7 days)
CA-2017-105914,6.0,Delayed (6-7 days)
CA-2017-127313,3.0,On Time (<=3 days)
CA-2017-127313,3.0,On Time (<=3 days)
CA-2017-100160,4.0,Acceptable (4-5 days)
CA-2017-100160,4.0,Acceptable (4-5 days)
CA-2017-100160,4.0,Acceptable (4-5 days)
CA-2015-101091,4.0,Acceptable (4-5 days)
CA-2015-101091,4.0,Acceptable (4-5 days)
CA-2014-126907,7.0,Delayed (6-7 days)
CA-2015-160213,0.0,Same/Next Day
CA-2014-157924,0.0,Same/Next Day
CA-2014-157924,0.0,Same/Next Day
CA-2016-152163,0.0,Same/Next Day
CA-2016-152163,0.0,Same/Next Day
CA-2016-152163,0.0,Same/Next Day
CA-2014-128846,5.0,Acceptable (4-5 days)
CA-2014-128846,5.0,Acceptable (4-5 days)
US-2017-119039,4.0,Acceptable (4-5 days)
CA-2017-128426,4.0,Acceptable (4-5 days)
US-2017-136868,6.0,Delayed (6-7 days)
US-2017-136868,6.0,Delayed (6-7 days)
US-2017-136868,6.0,Delayed (6-7 days)
CA-2016-143749,2.0,On Time (<=3 days)
CA-2015-129392,0.0,Same/Next Day
CA-2016-124233,0.0,Same/Next Day
US-2016-161683,5.0,Acceptable (4-5 days)
US-2016-161683,5.0,Acceptable (4-5 days)
CA-2015-143105,0.0,Same/Next Day
CA-2015-143105,0.0,Same/Next Day
CA-2015-143105,0.0,Same/Next Day
CA-2015-143105,0.0,Same/Next Day
CA-2014-166457,4.0,Acceptable (4-5 days)
CA-2014-166457,4.0,Acceptable (4-5 days)
CA-2014-166457,4.0,Acceptable (4-5 days)
CA-2016-164637,4.0,Acceptable (4-5 days)
CA-2017-149881,2.0,On Time (<=3 days)
CA-2017-149881,2.0,On Time (<=3 days)
CA-2017-134565,0.0,Same/Next Day
CA-2017-134565,0.0,Same/Next Day
CA-2017-134565,0.0,Same/Next Day
CA-2017-134565,0.0,Same/Next Day
CA-2017-134565,0.0,Same/Next Day
CA-2015-154970,5.0,Acceptable (4-5 days)
CA-2017-100223,5.0,Acceptable (4-5 days)
CA-2017-100223,5.0,Acceptable (4-5 days)
CA-2017-100223,5.0,Acceptable (4-5 days)
CA-2017-100223,5.0,Acceptable (4-5 days)
CA-2017-100223,5.0,Acceptable (4-5 days)
CA-2016-159142,1.0,Same/Next Day
CA-2016-159142,1.0,Same/Next Day
CA-2016-157336,4.0,Acceptable (4-5 days)
CA-2016-157336,4.0,Acceptable (4-5 days)
CA-2015-101924,5.0,Acceptable (4-5 days)
CA-2017-158344,4.0,Acceptable (4-5 days)
CA-2017-110429,5.0,Acceptable (4-5 days)
US-2016-131611,4.0,Acceptable (4-5 days)
US-2016-131611,4.0,Acceptable (4-5 days)
US-2016-131611,4.0,Acceptable (4-5 days)
US-2016-131611,4.0,Acceptable (4-5 days)
US-2016-131611,4.0,Acceptable (4-5 days)
CA-2015-123456,0.0,Same/Next Day
CA-2017-130967,0.0,Same/Next Day
CA-2017-169124,7.0,Delayed (6-7 days)
CA-2017-117261,6.0,Delayed (6-7 days)
CA-2016-121601,0.0,Same/Next Day
CA-2014-125829,7.0,Delayed (6-7 days)
CA-2014-125829,7.0,Delayed (6-7 days)
CA-2014-125829,7.0,Delayed (6-7 days)
CA-2014-125829,7.0,Delayed (6-7 days)
CA-2014-125829,7.0,Delayed (6-7 days)
CA-2014-123127,4.0,Acceptable (4-5 days)
US-2017-136189,4.0,Acceptable (4-5 days)
CA-2017-118360,6.0,Delayed (6-7 days)
CA-2017-149853,6.0,Delayed (6-7 days)
CA-2017-149853,6.0,Delayed (6-7 days)
CA-2017-107909,5.0,Acceptable (4-5 days)
CA-2017-107909,5.0,Acceptable (4-5 days)
US-2017-100482,0.0,Same/Next Day
US-2017-100482,0.0,Same/Next Day
CA-2017-107748,2.0,On Time (<=3 days)
CA-2017-107748,2.0,On Time (<=3 days)
CA-2015-155600,3.0,On Time (<=3 days)
CA-2015-155600,3.0,On Time (<=3 days)
CA-2017-162565,0.0,Same/Next Day
CA-2017-162565,0.0,Same/Next Day
CA-2017-162565,0.0,Same/Next Day
CA-2017-117044,0.0,Same/Next Day
CA-2017-117044,0.0,Same/Next Day
US-2016-165078,5.0,Acceptable (4-5 days)
US-2016-165078,5.0,Acceptable (4-5 days)
US-2016-165078,5.0,Acceptable (4-5 days)
CA-2016-108868,4.0,Acceptable (4-5 days)
CA-2016-108868,4.0,Acceptable (4-5 days)
US-2014-138758,4.0,Acceptable (4-5 days)
US-2014-138758,4.0,Acceptable (4-5 days)
CA-2014-127936,2.0,On Time (<=3 days)
CA-2015-164336,5.0,Acceptable (4-5 days)
CA-2015-164336,5.0,Acceptable (4-5 days)
US-2014-154879,5.0,Acceptable (4-5 days)
US-2014-154879,5.0,Acceptable (4-5 days)
CA-2017-112900,3.0,On Time (<=3 days)
CA-2014-117016,5.0,Acceptable (4-5 days)
CA-2016-168893,5.0,Acceptable (4-5 days)
CA-2016-168893,5.0,Acceptable (4-5 days)
CA-2016-168893,5.0,Acceptable (4-5 days)
CA-2016-168893,5.0,Acceptable (4-5 days)
CA-2016-168893,5.0,Acceptable (4-5 days)
CA-2016-163398,5.0,Acceptable (4-5 days)
CA-2016-163398,5.0,Acceptable (4-5 days)
CA-2016-163398,5.0,Acceptable (4-5 days)
CA-2016-147137,2.0,On Time (<=3 days)
CA-2016-147137,2.0,On Time (<=3 days)
CA-2016-147137,2.0,On Time (<=3 days)
CA-2016-147137,2.0,On Time (<=3 days)
US-2015-146745,5.0,Acceptable (4-5 days)
US-2015-146745,5.0,Acceptable (4-5 days)
CA-2017-115175,5.0,Acceptable (4-5 days)
CA-2015-163895,4.0,Acceptable (4-5 days)
CA-2017-156895,4.0,Acceptable (4-5 days)
CA-2016-109365,5.0,Acceptable (4-5 days)
CA-2016-109365,5.0,Acceptable (4-5 days)
CA-2016-109365,5.0,Acceptable (4-5 days)
CA-2016-109365,5.0,Acceptable (4-5 days)
CA-2016-109365,5.0,Acceptable (4-5 days)
CA-2016-109365,5.0,Acceptable (4-5 days)
CA-2016-109365,5.0,Acceptable (4-5 days)
CA-2015-162621,6.0,Delayed (6-7 days)
CA-2015-162621,6.0,Delayed (6-7 days)
CA-2015-162621,6.0,Delayed (6-7 days)
CA-2014-150798,2.0,On Time (<=3 days)
CA-2014-150798,2.0,On Time (<=3 days)
CA-2014-150798,2.0,On Time (<=3 days)
CA-2014-150798,2.0,On Time (<=3 days)
CA-2017-155075,7.0,Delayed (6-7 days)
CA-2016-124814,0.0,Same/Next Day
CA-2016-124814,0.0,Same/Next Day
CA-2016-118969,1.0,Same/Next Day
CA-2016-145240,2.0,On Time (<=3 days)
CA-2017-107167,0.0,Same/Next Day
CA-2014-107454,4.0,Acceptable (4-5 days)
CA-2014-107454,4.0,Acceptable (4-5 days)
CA-2017-152856,2.0,On Time (<=3 days)
CA-2014-140403,0.0,Same/Next Day
CA-2014-140403,0.0,Same/Next Day
CA-2017-138464,4.0,Acceptable (4-5 days)
CA-2017-138464,4.0,Acceptable (4-5 days)
CA-2017-138464,4.0,Acceptable (4-5 days)
CA-2017-138464,4.0,Acceptable (4-5 days)
CA-2015-126557,0.0,Same/Next Day
CA-2015-126557,0.0,Same/Next Day
CA-2015-126557,0.0,Same/Next Day
CA-2015-126557,0.0,Same/Next Day
CA-2015-126557,0.0,Same/Next Day
CA-2015-126557,0.0,Same/Next Day
CA-2015-126557,0.0,Same/Next Day
CA-2014-110219,3.0,On Time (<=3 days)
CA-2015-118871,5.0,Acceptable (4-5 days)
CA-2015-118871,5.0,Acceptable (4-5 days)
CA-2015-118871,5.0,Acceptable (4-5 days)
US-2017-149510,7.0,Delayed (6-7 days)
US-2017-149510,7.0,Delayed (6-7 days)
US-2017-149510,7.0,Delayed (6-7 days)
US-2014-121734,0.0,Same/Next Day
CA-2015-110947,0.0,Same/Next Day
CA-2016-121993,2.0,On Time (<=3 days)
US-2017-163790,2.0,On Time (<=3 days)
US-2017-163790,2.0,On Time (<=3 days)
US-2017-163790,2.0,On Time (<=3 days)
US-2017-163790,2.0,On Time (<=3 days)
US-2017-163790,2.0,On Time (<=3 days)
US-2017-163790,2.0,On Time (<=3 days)
CA-2016-140564,5.0,Acceptable (4-5 days)
CA-2016-144540,5.0,Acceptable (4-5 days)
CA-2016-144540,5.0,Acceptable (4-5 days)
CA-2015-159863,3.0,On Time (<=3 days)
CA-2015-161214,3.0,On Time (<=3 days)
CA-2017-168396,5.0,Acceptable (4-5 days)
CA-2017-168396,5.0,Acceptable (4-5 days)
CA-2017-116288,0.0,Same/Next Day
CA-2016-102162,0.0,Same/Next Day
CA-2016-102162,0.0,Same/Next Day
CA-2015-147501,4.0,Acceptable (4-5 days)
CA-2015-147501,4.0,Acceptable (4-5 days)
CA-2016-143910,0.0,Same/Next Day
CA-2017-150987,4.0,Acceptable (4-5 days)
CA-2017-150987,4.0,Acceptable (4-5 days)
CA-2014-160738,5.0,Acceptable (4-5 days)
CA-2015-112130,4.0,Acceptable (4-5 days)
CA-2015-112130,4.0,Acceptable (4-5 days)
CA-2015-112130,4.0,Acceptable (4-5 days)
CA-2015-112130,4.0,Acceptable (4-5 days)
CA-2015-112130,4.0,Acceptable (4-5 days)
CA-2015-112130,4.0,Acceptable (4-5 days)
CA-2015-112130,4.0,Acceptable (4-5 days)
CA-2016-116547,0.0,Same/Next Day
CA-2016-116547,0.0,Same/Next Day
US-2017-133200,5.0,Acceptable (4-5 days)
US-2017-133200,5.0,Acceptable (4-5 days)
US-2017-133200,5.0,Acceptable (4-5 days)
CA-2016-127698,0.0,Same/Next Day
CA-2017-140298,0.0,Same/Next Day
CA-2017-140298,0.0,Same/Next Day
CA-2017-140298,0.0,Same/Next Day
CA-2017-140298,0.0,Same/Next Day
US-2015-122910,0.0,Same/Next Day
CA-2017-143126,4.0,Acceptable (4-5 days)
CA-2015-109736,1.0,Same/Next Day
CA-2014-106229,4.0,Acceptable (4-5 days)
US-2017-135230,6.0,Delayed (6-7 days)
CA-2014-123323,5.0,Acceptable (4-5 days)
CA-2016-120530,5.0,Acceptable (4-5 days)
CA-2017-164364,0.0,Same/Next Day
CA-2017-164364,0.0,Same/Next Day
CA-2017-164364,0.0,Same/Next Day
CA-2017-168123,0.0,Same/Next Day
CA-2017-168123,0.0,Same/Next Day
CA-2017-168123,0.0,Same/Next Day
CA-2017-168123,0.0,Same/Next Day
CA-2016-120005,0.0,Same/Next Day
CA-2016-120005,0.0,Same/Next Day
CA-2016-127649,2.0,On Time (<=3 days)
CA-2017-126354,5.0,Acceptable (4-5 days)
CA-2017-126354,5.0,Acceptable (4-5 days)
CA-2014-121573,4.0,Acceptable (4-5 days)
CA-2014-121573,4.0,Acceptable (4-5 days)
CA-2014-121573,4.0,Acceptable (4-5 days)
CA-2015-123155,3.0,On Time (<=3 days)
CA-2015-123155,3.0,On Time (<=3 days)
CA-2017-158883,1.0,Same/Next Day
CA-2017-132346,4.0,Acceptable (4-5 days)
CA-2014-150301,2.0,On Time (<=3 days)
CA-2014-159310,5.0,Acceptable (4-5 days)
CA-2014-159310,5.0,Acceptable (4-5 days)
CA-2014-159310,5.0,Acceptable (4-5 days)
CA-2016-111696,2.0,On Time (<=3 days)
CA-2017-117436,0.0,Same/Next Day
CA-2015-140025,4.0,Acceptable (4-5 days)
CA-2015-140025,4.0,Acceptable (4-5 days)
CA-2016-134222,1.0,Same/Next Day
US-2017-136707,0.0,Same/Next Day
CA-2014-152562,7.0,Delayed (6-7 days)
CA-2014-152562,7.0,Delayed (6-7 days)
CA-2014-120278,5.0,Acceptable (4-5 days)
CA-2014-120278,5.0,Acceptable (4-5 days)
CA-2014-120278,5.0,Acceptable (4-5 days)
CA-2014-120278,5.0,Acceptable (4-5 days)
CA-2017-167661,5.0,Acceptable (4-5 days)
CA-2017-167661,5.0,Acceptable (4-5 days)
CA-2017-167661,5.0,Acceptable (4-5 days)
CA-2017-106831,2.0,On Time (<=3 days)
CA-2017-106831,2.0,On Time (<=3 days)
CA-2017-106831,2.0,On Time (<=3 days)
US-2016-139388,2.0,On Time (<=3 days)
US-2014-128685,1.0,Same/Next Day
CA-2014-138940,0.0,Same/Next Day
CA-2014-132864,5.0,Acceptable (4-5 days)
US-2014-155817,6.0,Delayed (6-7 days)
US-2014-155817,6.0,Delayed (6-7 days)
CA-2017-143567,3.0,On Time (<=3 days)
CA-2017-143567,3.0,On Time (<=3 days)
CA-2017-143567,3.0,On Time (<=3 days)
CA-2017-143567,3.0,On Time (<=3 days)
CA-2017-104080,0.0,Same/Next Day
CA-2017-104080,0.0,Same/Next Day
CA-2017-110884,5.0,Acceptable (4-5 days)
CA-2017-110884,5.0,Acceptable (4-5 days)
US-2014-161613,2.0,On Time (<=3 days)
CA-2017-163125,2.0,On Time (<=3 days)
CA-2017-163125,2.0,On Time (<=3 days)
CA-2016-160304,5.0,Acceptable (4-5 days)
CA-2016-160304,5.0,Acceptable (4-5 days)
CA-2017-126438,0.0,Same/Next Day
CA-2017-143245,5.0,Acceptable (4-5 days)
CA-2017-143245,5.0,Acceptable (4-5 days)
US-2014-138828,1.0,Same/Next Day
US-2014-138828,1.0,Same/Next Day
CA-2017-150931,0.0,Same/Next Day
CA-2015-156482,0.0,Same/Next Day
CA-2015-156482,0.0,Same/Next Day
CA-2015-156482,0.0,Same/Next Day
CA-2016-151372,1.0,Same/Next Day
CA-2016-151372,1.0,Same/Next Day
CA-2016-151372,1.0,Same/Next Day
CA-2014-102085,5.0,Acceptable (4-5 days)
CA-2015-144190,0.0,Same/Next Day
CA-2017-117926,4.0,Acceptable (4-5 days)
CA-2014-160262,0.0,Same/Next Day
CA-2014-160262,0.0,Same/Next Day
CA-2014-160262,0.0,Same/Next Day
CA-2014-156587,1.0,Same/Next Day
CA-2014-156587,1.0,Same/Next Day
CA-2014-156587,1.0,Same/Next Day
CA-2015-122406,3.0,On Time (<=3 days)
CA-2015-122406,3.0,On Time (<=3 days)
CA-2015-122406,3.0,On Time (<=3 days)
CA-2015-122406,3.0,On Time (<=3 days)
US-2016-153815,3.0,On Time (<=3 days)
US-2016-153815,3.0,On Time (<=3 days)
US-2016-153815,3.0,On Time (<=3 days)
US-2016-153815,3.0,On Time (<=3 days)
CA-2016-164896,5.0,Acceptable (4-5 days)
CA-2015-165050,2.0,On Time (<=3 days)
